season,guid,player_name,age,total_qbr,points_added,qb_plays,total_epa,pass,run,exp_sack,penalty,raw_qbr,sack
2007,0a3ef096437edfdbb940ff65df262bdf,Wayne Younger,22,21.8,-52,419,-21.8,-13.3,4.1,-10.8,-2,21.6,-10.8
2007,40363bc47b1f37c1c115d6c2e5e77a90,Carson Williams,22,20.8,-37.8,349,-17.4,0.9,-3.3,-13.7,-0.8,24.5,-14.4
2007,dfe14b065b3e12bfcbf3d7799c1a6cc9,Nathan Enderle,23,15.3,-59.1,378,-29.3,-13.7,-6,-9.8,2.2,16.4,-11.6
2008,247614195e555d9707fa246ea30440eb,Sam Bradford,22,91.9,113.3,585,102.7,105.9,2.7,-5.7,0.6,88.2,-6.5
2008,2bb9165399456ee0519ce02e85530450,Colt McCoy,23,87.9,101.4,619,103.5,91.6,20,-14.2,6.7,84.6,-15
2008,8d2efb5dc098e2776a1e4c8e2cc7f3ad,Tim Tebow,32,85.9,61.6,515,68.5,53.2,23.3,-7,-0.8,77.6,-7.2
2008,254e85b1d83f3a90c134ff12b7fe28c5,Mark Sanchez,32,84.4,50.6,459,55.4,66.7,1.6,-9.6,-1.6,75.9,-11.2
2008,8b9f8207533ad00c2cef90ed3746a053,Chase Daniel,22,79.9,79.2,623,84.2,84,6.5,-9,2.8,78.9,-9
2008,4855263f8bf2f1c6e4aefc73dffcff20,Zac Robinson,23,79.9,54.9,506,63.1,52.8,17.7,-8.2,2.3,75.5,-9.4
2008,4af6e85e8b41c764249daeac76bfb391,Chase Clement,23,78.8,103.1,689,108,86.8,29.9,-11.4,4,82.6,-12.9
2008,20c41c33a33f6dc27e1f0771e39ce49a,Matthew Stafford,32,78.6,35.7,496,49.8,68.9,-5.8,-12.6,0.1,67.9,-13.5
2008,250dcf37c94ca9d58d0cb2acb8dfe800,Kellen Moore,32,77.5,59,492,68.5,72.5,-2.6,-7.2,5.8,77.7,-7.2
2008,762a096a781b0d5e0537b53e71a73c70,Daryll Clark,24,77.4,36.8,424,44,42.1,5.5,-7,4,71.1,-7.6
2008,5476d53b0fb2af3c3ddf4893be55a238,Graham Harrell,24,77.3,87.8,713,93.2,101.1,3.8,-8.7,-0.3,78.2,-11.4
2008,060075829ec56d309062dbc55b67199b,Max Hall,24,75.7,60.7,589,70.7,80.8,3.4,-12.4,1.8,74.5,-15.5
2008,7f186ee7913457f59e88f509640aae35,Terrelle Pryor Sr.,NA,75.3,22.2,314,30.7,25.3,19.6,-13.7,-0.2,67.6,-13.7
2008,e53600f599cb86ca2531afb8c0f7a8d8,Jeremiah Masoli,NA,74,18.7,393,32.1,17.9,22.3,-8,0,62.1,-8
2008,17fd3d97cff26b8fc186b86efea90423,Nate Davis,21,73.6,74.9,497,81.9,70.6,18.9,-9.1,2.5,82.7,-10
2008,17adbcaf13f2bedb2d72cab7334a94d8,Jevan Snead,22,72.6,17.2,416,32.4,49,-4.3,-11.4,0,60.6,-12.3
2008,647bc401b05209e89e83d8f0a6679426,Todd Reesing,NA,71.3,49.8,643,62.1,76,5.2,-18.2,1.5,69.1,-20.6
2008,5eafbaa789670f3d8be87a9e8080aa83,Pat White,23,70.8,25.1,487,43.5,26.9,25.1,-10.6,2,63.1,-10.6
2008,d7bddc67f6dd57d90ad9f668d0462041,Matt Grothe,23,70.7,37.1,564,57.5,49.5,28.2,-19.2,-0.3,66.5,-19.8
2008,8d0f04b596e8698513e20fa770882d9c,Case Keenum,32,70.3,74.3,714,85.1,91.9,12.4,-16.4,-0.9,74.7,-17.9
2008,cfd9b6ef8d5ca561129676749e0ba170,Robert Griffin III,30,69.6,23.6,479,37,30.9,24.8,-18.5,0.6,62.5,-19.4
2008,f0610946ceb69a993bcccf110b2078b5,Russell Wilson,23,69.5,12.2,418,30.9,38.5,11.6,-17.6,-1.2,57.5,-18.3
2008,10080fc5c043a458e54d428c18555089,Andy Dalton,23,69.1,26.6,451,38.3,35.1,11.5,-7.7,-0.6,64.9,-7.7
2008,9ac19c7c2764c31ed900a0eb46154f3c,Joe Ganz,23,68.5,31.9,555,47.8,64.9,-2.1,-12.9,-0.7,64.5,-14.2
2008,d6dd4f8e45917890199afff03681f8e3,Drew Willy,22,66.5,43.6,573,63.4,76.7,0.6,-17.9,6.1,68.8,-19.8
2008,8df76f8697886d5b4cec731ef2ed3dbc,David Johnson,23,66.4,48,543,59.6,79,-8,-13.1,1.7,71.5,-13.3
2008,d030af472da9158f4f0d341016aaf666,Trevor Vittatoe,23,65.9,41.8,504,51.1,56.8,7.2,-15.8,3.6,70.3,-16.5
2008,a6e4b09b982b2a71bcaa53b48324f314,Colin Kaepernick,29,65.6,40.3,593,56.7,35.5,30.3,-10.3,1.7,66.9,-10.9
2008,c3d8c530c6c846b2f64bbdd969323a18,Willie Tuitama,22,65.5,14.9,473,31.6,51,-1,-16.9,0.7,58.1,-19.1
2008,40f143c0741b3cb8030c9fec7e121f95,Mike Teel,23,65.4,23.9,460,38.5,41.8,5.8,-11.6,3.2,63.2,-12.2
2008,d55a8c6b6f87d24f441cd8b0da62db23,Dan LeFevour,23,65.1,43.7,573,65,64.8,10.4,-13.4,2.9,68.8,-13.4
2008,d7577625f11a8fea182617450ae29729,Josh Freeman,21,64.6,31,530,40.1,29,20.6,-8.6,1.6,64.8,-11.2
2008,a7bd32d60b02e6f5db5a5057b8c535fb,Omar Clayton,22,64.4,18,356,30.9,36.7,-1.9,-5.1,1.4,62.9,-5.4
2008,88aa0c1be7fc558cdd9818976f9a7da4,Greg Alexander,22,63.2,18,363,28,31.7,12,-14.3,0,62.6,-15.8
2008,9e58cb330e5776087489d9771d77e4e7,Michael Desormeaux,23,63.2,36.7,428,45.8,23.9,30.5,-7.6,-0.5,70.9,-8.1
2008,48aaff9863ca0ec7c46577280b728dc6,Brian Johnson,22,62.7,19.6,547,39.8,63,-5.2,-16.4,-0.1,59.2,-18.1
2008,2dac228f1ca1c574289eab7702715c48,John Parker Wilson,23,61.5,-0.5,434,16.5,27.3,2.5,-15.5,2.9,49.7,-16.2
2008,0b45005062f74bbb4708936407095ee2,Austin Davis,22,60.4,19.7,651,42.4,40.9,17.6,-17.3,1.9,57.8,-17.8
2008,637dc04e8d4af923abebfc277f9e453e,Billy Farris,24,59.4,20.5,465,38.1,48.3,-0.8,-11.5,2.5,61.2,-11.9
2008,6fb3717fc89bbece37d6cc18a0d34f13,Adam DiMichele,23,59.2,20.7,315,34.2,39.4,6.2,-12.4,1,66.4,-12.4
2008,bb81a30940872d567c15b799b75c5407,Tavita Pritchard,23,59,-11.1,358,5.2,13.5,-1,-9.8,4.1,42,-11.3
2008,b4414147f81a988b561bb30ed8b75371,Tony Pike,24,58.6,10.2,420,26.4,36.8,1.9,-9.5,-1.2,56.3,-11.1
2008,472e76c6742a8590708f9b7d829b29a6,Tyler Sheehan,22,58.4,30.2,539,47.9,53.9,7.6,-14.5,1.5,64.2,-14.9
2008,1f6ed7a84288e63b3173420c287cd2ea,Lyle Moevao,NA,58.1,-4.5,433,13,31,-3.9,-11.4,-0.1,47.3,-13.9
2008,ae2b371620a7b9c83c193a27daeaecf9,Jerrod Johnson,28,58.1,8.6,472,23.2,32,11,-17.8,1.2,54.7,-20.9
2008,58d41ecabe5d578f314422fd0f59fba5,Jimmy Clausen,28,58.1,7.5,543,28.8,42.2,-4.4,-12.2,5.1,53.6,-14.1
2008,578b73605cd216f8dfd4e89a4925e0ed,Christian Ponder,29,58,-0.8,482,19.8,16.5,14.5,-12.1,1.7,49.6,-13.2
2008,3f6af62912b658c6a0946a9951a75b96,Andy Schmitt,23,57.4,25.9,507,42.5,36.4,10,-7.7,3.9,63,-7.7
2008,2dd5b1e9095bdfa9883eaaeae8b362ee,Julian Edelman,34,57.1,32.9,532,47,14.9,46,-11.6,-0.7,65.5,-13.2
2008,065fa7bedf1b6307d4293fb61f0aa5f9,Tim Hiller,23,56.1,38.2,624,55.6,66.3,-5.9,-7.5,2.2,65.4,-7.5
2008,ae7dc1f84f672f9bdbd4a95cded8cee7,Joe Webb III,23,55.8,13.1,597,34.2,23,25,-11.8,-1.9,55.7,-11.8
2008,c89e67c5d965b05aaa7f1486cd57139a,Juice Williams,22,55.7,6.5,582,28.9,34.4,10.8,-15.5,0.7,52.9,-16.9
2008,70c501be71091af2037176889879d76a,Robert Marve,NA,55.5,-9.7,296,4,5.4,6.1,-8.4,0.9,41.6,-8.4
2008,d0cef802e9365ab9f0ec4a87d9a8294a,Adam Weber,24,54.6,4,576,27.2,42.6,5.6,-20.2,-0.9,51.8,-20.2
2008,4c276681849e015f817e96b5e9e435be,Arkelon Hall,23,54.6,16,434,33.5,31.5,1.7,-5.3,6.5,59.5,-6.1
2008,e7a8be8674db696c0819ca705a07dc19,Kinsmon Lancaster,23,54.5,13.4,482,30,22.1,21.3,-13,1.5,57.2,-14.9
2008,25d8977a0cf7e8d0df08f0411d9971b1,C.J. Bacher,23,54.5,5.2,525,27.5,31.4,4.4,-9.2,1.6,52.6,-9.7
2008,112f26d65de33b668ee36218767dcc1b,Casey Dick,23,54.1,-3.3,475,17.4,29.2,10.3,-21.9,0.5,48.2,-22.6
2008,6617defcc81a4a2cc98cf26468ff4430,Thaddeus Lewis,29,54.1,2.5,452,22,35.2,1,-12,-0.5,51.5,-13.8
2008,1181339016bf0740f254bf8bcf77602c,Tom Brandstater,24,53.6,8.1,458,28,35.9,0.8,-11.6,3,54.6,-11.6
2008,50d1f22b6d2e41288a25310f927c1565,Brian Hoyer,35,53.3,-13.1,445,7.2,20.7,-3.5,-15.3,6.2,42.4,-16
2008,f5308bf9bc15e3221148b640614c6959,Riley Skinner,23,52,-7.4,504,15.5,38.5,-4.9,-18.5,2,46.2,-20.5
2008,96377f011c5d508d51b28dad489a640b,Chris Crane,23,51.5,-15.4,425,4.6,7.4,-4.4,-3.8,6.2,40.7,-4.7
2008,faf57ebd20f7dcac61d3efb14755bb13,Boo Jackson,NA,51.5,13.7,432,31.8,39.2,8.5,-12.3,-2.3,58.1,-13.7
2008,47701c7f937050518cc156f573adc9f3,Tyson Lee,22,51.5,-8.8,343,6.2,14.1,6.6,-14.5,0,43.4,-14.5
2008,3c9cd7f17642991f23c60bc016fee175,Chris Turner,22,50.9,-15.8,454,4.8,21.4,1.4,-16,-0.2,41.1,-17.9
2008,ce45839fd59bd8bd1e77ef056956d5c3,Curtis Painter,29,50.6,-6.3,451,12,18.8,-1.7,-7.1,2.7,46.4,-7.9
2008,fdde859cb5da78193b0d29d745d86b0f,Marc Verica,23,50.4,-21.3,410,-1.3,8.2,-1.9,-8.4,1.5,36.8,-9.1
2008,146c0d4991c413000b103234bc818a02,Chris Smelley,22,50.2,-12.1,372,4.7,11,4.2,-10.1,0.9,41.6,-11.3
2008,fc7dc1d9a62349e7d9803e4338dad0cb,Joe Craddock,23,50,3.5,487,22.4,39.2,-10.8,-7.6,1.7,51.9,-7.6
2008,9679cfd17c9a4201d26653b8751bdf9b,Kodi Burns,22,49.7,-8.4,289,4.8,0,9.2,-4.6,0.2,42.5,-4.6
2008,93cc8c928d085c8880eba0b20a7621d7,Tyrod Taylor,31,49,-13.2,350,3.4,5.7,10.8,-12.7,0.3,40.3,-13.4
2008,3db985de78ad421922062c3bf8a38c63,Austen Arnaud,23,48.8,-2.7,540,17,25.5,1,-8.9,0.5,48.7,-9.9
2008,d778694c61ce971b3aa6ab675d745624,Chandler Harnish,23,48.3,11.4,340,23.2,13.7,13.6,-4.1,0,58.6,-4.1
2008,266f6b0e768836224692db13eeba4edb,Levi Brown,23,48,11.6,390,24.7,30.3,-0.4,-4.6,-0.6,57.7,-4.6
2008,e5ba206381301502d9655acf4d228c2f,Patrick Pinkney,24,47.9,-3.7,486,17.8,47.6,-14.4,-11.2,-1.4,48.1,-14
2008,ea4b4d628f54771903e0332edfc38d14,Cullen Harper,23,46.8,-20.8,460,1.1,22.5,-6.7,-16.4,2.1,38.5,-16.7
2008,3619b5eead936897b42c72d6cba26e61,Rusty Smith,23,46.7,5,512,25.5,40.4,-3.9,-9.7,1.9,52.5,-13.1
2008,1d604e670f1439ab5a52c9410a6b2afc,Chase Holbrook,NA,46.5,4.5,583,26.8,61.1,-10.5,-21.9,-0.2,52,-23.3
2008,5d18ab811899a61add337659481fb730,Hunter Cantwell,23,45.6,-9,466,10.8,18.5,1.4,-9.9,2.1,45,-11.2
2008,7b0405b702e1386d60f04a090b35af89,Rudy Carpenter,23,44.9,-21.8,450,-0.2,27,-3.5,-22.2,0.5,37.7,-24.1
2008,7329ce409fb91a97079d85e4ba4468a0,Chris Jacquemain,24,44.8,-2.5,492,18.6,31.8,2.1,-10.6,-1.1,48.7,-13.6
2008,0570f6641e7b1e6ea1ac75846b973d21,Kevin Riley,24,44.8,-18.1,288,-3.2,5.9,-0.5,-9.9,2.2,34.2,-10.7
2008,34fab33b47b74df213b094b89b71db9c,Joshua Nesbitt,23,44.8,-23.7,318,-6.9,3.1,-1.5,-8.4,-0.6,31.5,-8.4
2008,9112b6afdb1ab269bb0d3496be45ec5a,Ricky Stanzi,28,44.8,-12.3,345,3.7,23.1,-5.8,-13.4,1,40.8,-14.9
2008,e0bcdbee0a47ef0ab7b7799a289dd176,Jarrett Lee,22,43.4,-25.6,312,-8.1,-1.4,-1.7,-4,0.1,29.9,-5
2008,7b3afa76d3ebbe4349d018e410e2a17a,Bill Stull,23,42.8,-14.9,401,3.9,20.1,-1,-14.3,2.8,40.4,-17.9
2008,d28b46ddb7d6f9d260e88abc0f718b4d,Cody Hawkins,23,41.5,-13.1,404,5.4,19,-1.3,-9,-0.6,41.7,-11.9
2008,b002f4b5286f2f7125f416fe135326fd,Daniel Raudabaugh,23,41.4,-13.8,392,4.3,16.7,-5.8,-5.5,-0.6,41,-6
2008,afe77e0e7d225506aaff6ed96ebdd02e,Giovanni Vizza,20,40.7,-9.8,631,13.3,24.4,0.8,-11.4,-0.4,46,-11.4
2008,b9327aada10bd670e12e58fbc27680d3,Ryan Lindley,NA,40.3,-10.2,503,10.5,17.8,-2.7,-6.3,3.2,44.7,-7.5
2008,bfa050035093943a6c6f2669f4d41557,Aaron Opelt,22,39.9,-8.1,456,11.2,20.2,2.4,-10,1.8,45.4,-13.1
2008,9f7e019f1a62405282dfffd08dbcda7e,Kellen Lewis,22,39.8,-9.7,298,3.6,0.3,13,-7.8,-1.1,41.7,-8.6
2008,f77191ae0953ca6b17a455271807789a,Corey Leonard,23,39.2,-4.2,511,17.2,30.2,6,-18.8,1.4,47.9,-20.2
2008,e2bbb368c3f3dfa5a136e1246fb79b27,Chris Nickson,23,39,-19.8,265,-6.2,-10.5,12.1,-8.9,1.1,31.5,-8.9
2008,a1a4a5c157af412c4b27cfa865ed3ee7,Paul McCall,23,39,-11.1,444,8.6,21.2,0.5,-13.1,0.6,43.5,-13.8
2008,d775ad2001e1e8f4fd0cadd2fe86056f,Mike Hartline,NA,37.8,-24.4,359,-6.2,0.8,-3,-3.6,0,33,-4.1
2008,620f6532122b49132f69991f883bd5d1,Kevin Moore,24,36.6,-15.8,392,2.3,11.9,-3.1,-7.1,0.7,39.7,-7.1
2008,f24092c33d379d93a94371ae917d610d,Kevin Craft,24,35.8,-53.2,552,-22.3,0.6,-1.3,-19.4,0.9,26.9,-22.5
2008,a720b8116e11be09b4bad06d13a6a1a3,Bo Levi Mitchell,NA,35,-21.1,490,1.9,20.1,-3.7,-13.7,0.4,39,-14.9
2008,16210ae09a48e89ae6d777426c96d360,Diondre Borel,22,34.7,-18,452,2.4,5.2,12.1,-11.5,-0.3,39.8,-15
2008,729dfd2fa36cd906def258f0b2e03aed,Mark Cann,23,32.9,-26.2,381,-7,4,-3.9,-6.9,0.3,32.9,-7.4
2008,0c458c5d259eafedf86c2d4f8ce21682,Cameron Dantley,2,32,-31.1,326,-13,6,-2.4,-14.7,0.1,27.1,-16.7
2008,c59feac2aff225c2b3664a63b76641d9,Steven Threet,22,30,-30.6,298,-14.3,-9.5,1.2,-8.7,4.3,25.6,-10.1
2008,b4a05a966ba77ac71757ddc4d862574e,Brad Gruner,22,29.6,-23.1,285,-7,2.7,-5.3,-4.2,0.1,30.1,-4.2
2008,7dd099abbe4d21cc10224e74a28e534e,Ronnie Fouch,NA,29.3,-42.5,332,-17.8,-7.3,-1.6,-11.6,4.2,20.9,-13.1
2008,dfe14b065b3e12bfcbf3d7799c1a6cc9,Nathan Enderle,23,28.4,-32.9,450,-7.5,6.6,0.4,-14.2,1.5,31.9,-16
2008,11fcbf48b0698e4f511af80e185ccdbc,Kyle Reed,23,26.9,-33,377,-13.1,14.4,-9,-15.8,-1.2,28.7,-17.2
2008,b5e2e302e22c9bcb3ce0d1f254a8d31c,Ross Jenkins,23,26.6,-19.9,265,-6.3,7.7,1.4,-13.7,0.2,31.4,-15.6
2008,d3d78d558969ddade4a0af270e1e7bba,David Wolke,24,17.6,-36.2,346,-15.5,-11,4.7,-8.6,0.2,25.2,-9.4
2008,53aea390636368951d98f3406089d5db,Rob Calabrese,NA,8.2,-57.8,262,-41,-15.5,-9.3,-15.7,0.3,9.2,-16.5
2008,5bf750cee12470506d1566e1cd0f6aa2,Chip Bowden,23,6.9,-57.3,274,-37.9,-3.8,-29.5,-4.3,-0.3,10.2,-4.3
2009,a6e4b09b982b2a71bcaa53b48324f314,Colin Kaepernick,29,80.8,81.5,480,78.5,31.6,55.5,-7.8,-0.8,85.4,-7.8
2009,0cb04bda4717537a9b8ca18c96df7ab1,Andrew Luck,NA,80,40.7,393,49.4,37.3,15.4,-3.1,0.6,74.6,-4.2
2009,93cc8c928d085c8880eba0b20a7621d7,Tyrod Taylor,31,79.7,31.9,387,44.2,43,15.8,-17,2.7,70.2,-17.2
2009,8d0f04b596e8698513e20fa770882d9c,Case Keenum,32,79.7,103.1,805,117.2,108.7,17.8,-10.5,1.3,79.1,-10.5
2009,060075829ec56d309062dbc55b67199b,Max Hall,24,77.3,60.2,539,69.8,79.4,3.3,-11.9,-0.7,76.1,-12.2
2009,7b3afa76d3ebbe4349d018e410e2a17a,Bill Stull,23,76.8,37.6,371,49.1,57.2,1.9,-9.8,0.1,74.1,-10.4
2009,f0610946ceb69a993bcccf110b2078b5,Russell Wilson,23,76.5,45.8,521,60.5,54.4,18.5,-16.8,6.4,71.4,-18.9
2009,8d2efb5dc098e2776a1e4c8e2cc7f3ad,Tim Tebow,32,75.8,36.6,567,50.4,42.4,27.4,-16.2,-1.2,66.2,-18.2
2009,b4414147f81a988b561bb30ed8b75371,Tony Pike,24,74.7,34.2,396,42.4,45.1,3.6,-7,0.5,71.1,-7
2009,53bec012c2edbc7ca8d5438611f9faa1,Kirk Cousins,NA,74.1,26.3,391,39.9,42.9,1.1,-6.9,3.2,66.8,-7.2
2009,2bb9165399456ee0519ce02e85530450,Colt McCoy,23,73.9,39.2,645,57.3,58.6,12.1,-15.7,4.9,65.3,-18.3
2009,578b73605cd216f8dfd4e89a4925e0ed,Christian Ponder,29,73.3,34.3,446,52,52.4,13.5,-12.9,3.1,69,-17.1
2009,10080fc5c043a458e54d428c18555089,Andy Dalton,23,73.3,37.1,478,47.5,42.9,10.4,-7.3,2.4,69.1,-8.1
2009,ae2b371620a7b9c83c193a27daeaecf9,Jerrod Johnson,28,73.1,48.1,701,59.1,48.6,24.7,-13.1,0.8,67.1,-15
2009,1e01c59c8501e028b8d32542b09a3d3b,Sean Canfield,NA,73,39.6,536,54.3,68.1,0.8,-14.1,1,68.3,-15.7
2009,d55a8c6b6f87d24f441cd8b0da62db23,Dan LeFevour,23,72.4,68.5,677,85.4,74.8,18.7,-10.3,2.2,74.1,-10.3
2009,1419033e55c79c93b40a0128add95ca6,Greg McElroy,22,72.1,13.6,418,30.3,38.9,-0.1,-9.9,2.2,58.4,-10.7
2009,4d7a440ab1d2ffef3df54693999c0f5f,Ryan Mallett,22,72,15.2,506,32.7,50.1,-1.8,-14.8,0.1,57.8,-15.6
2009,250dcf37c94ca9d58d0cb2acb8dfe800,Kellen Moore,32,70.5,52.9,508,62,68.3,-6.2,-3.3,3.4,74.7,-3.7
2009,13240939bf111b345c80e941ab129a0f,Joe Cox,23,70.3,10.2,421,27.8,37.6,-0.1,-8,0.8,56.3,-10.7
2009,3619b5eead936897b42c72d6cba26e61,Rusty Smith,23,69.9,20.1,295,31,31.2,1.3,-4.7,3.4,67,-4.9
2009,0a977ad1142ca3ddddd03c40f1b68fdd,Nick Foles,31,69.4,21.1,479,39.5,45.7,-3,-5.5,3.3,61.3,-6.2
2009,762a096a781b0d5e0537b53e71a73c70,Daryll Clark,24,68,25.2,509,41,45.8,3.1,-8.7,1.9,62.6,-9.8
2009,266f6b0e768836224692db13eeba4edb,Levi Brown,23,67.7,57.9,613,70.8,85.4,-1.5,-13,1.9,72.7,-15.1
2009,58d41ecabe5d578f314422fd0f59fba5,Jimmy Clausen,28,67.7,28.9,535,49.7,73.2,-12.1,-13.6,2.7,63.7,-13.9
2009,c70a9a27f82a84b00705dae20e2a0bfc,Scott Tolzien,30,67.2,19.9,411,33.8,49.7,-2,-12.2,-0.8,62.3,-13
2009,7f186ee7913457f59e88f509640aae35,Terrelle Pryor Sr.,NA,67,20.1,496,36.8,23.4,30,-14.3,-1.1,60.4,-15.6
2009,b0a01021be0d0c2dcb4ce3ea4978a789,Jonathan Crompton,22,66.9,5.1,471,22.7,36.4,-1.4,-11.1,0.5,52.8,-12.8
2009,e53600f599cb86ca2531afb8c0f7a8d8,Jeremiah Masoli,NA,66.6,12.8,469,29.4,23.2,14.3,-7.9,-0.2,57.1,-7.9
2009,11dcc956d3b670d6ab1a93f3f79b4226,Ryan Colburn,24,66.2,29.3,398,43.4,46.1,6.1,-10.1,1.8,68.3,-10.6
2009,f5308bf9bc15e3221148b640614c6959,Riley Skinner,23,64.9,31.8,516,48,59.4,3.8,-14.5,-0.1,65.5,-15.2
2009,553d60bb8cfba38adb7e77be493df090,Jake Locker,NA,63.9,14.1,553,34.5,39.3,15.7,-17.9,-0.8,56.6,-19.8
2009,dfe14b065b3e12bfcbf3d7799c1a6cc9,Nathan Enderle,23,63.9,33.9,402,48.6,58.1,-2.4,-11.2,5.9,70.6,-13
2009,7ebddf1b8ee6bf0de6e5d329c74905e2,Mike Kafka,28,63.8,26.8,700,54.8,65.3,6.8,-17.5,2.6,59.8,-20
2009,bfa050035093943a6c6f2669f4d41557,Aaron Opelt,22,63.5,16.1,318,23.6,22.3,4.9,-2.1,-1.8,62.8,-2.1
2009,ae7dc1f84f672f9bdbd4a95cded8cee7,Joe Webb III,23,63.1,36.3,537,47.6,23.6,39.3,-14.5,0,66.9,-15.4
2009,f4caf013a15917c9a63c029ab3cc7c35,Joey Elliott,23,63,16.5,559,38.2,44.8,3.4,-8.9,-0.5,57.6,-9.4
2009,719413a840e49ae64298c92f147b7a81,Taylor Potts,23,61.8,17.8,536,36.8,52.4,-1,-11.2,-0.7,58.5,-13.9
2009,8a656c663a5b298ba9292b21937f7ad8,Martevious Young,23,61.7,18.9,330,29.5,33.9,2.7,-4.1,-1.8,64.5,-5.3
2009,c8b80ad00c740eb25d70191d44ba406e,Jarrett Brown,NA,61.5,13.1,445,31.9,30,18.7,-14.5,-0.5,57.6,-16.3
2009,647bc401b05209e89e83d8f0a6679426,Todd Reesing,NA,61,15.7,630,40.2,57.5,9.2,-24.9,0.4,56.4,-27.1
2009,09885896d0ebc335e8910a86dc158ce9,Ben Chappell,24,60.6,11.3,501,30.5,36.9,5.3,-8.3,-1.7,55.9,-9.9
2009,75ce4ce9a2c0e00f97f26945289b2d11,Matt Barkley,30,60.4,1.5,435,19.1,30.9,-0.7,-8.9,-2.2,50.9,-8.9
2009,8d9baedc2b1458d3bfa6fcae1a1ea46a,Chris Todd,24,60.3,-1.8,407,14.8,34.3,-1.8,-13.2,-1.7,48.8,-16
2009,39b9f1ad5ce3895fdf37af2944a3dfb6,B.J. Daniels,23,59.9,15.2,425,29.9,25.5,22.9,-18.8,0.3,59.2,-18.8
2009,34fab33b47b74df213b094b89b71db9c,Joshua Nesbitt,23,59.7,-2.4,479,18.1,23.5,2.2,-7.6,0,48.7,-7.6
2009,8f3bcc3683cc3eb627c6835f7212a252,Jordan Jefferson,21,59.6,-9.3,451,11.1,32.6,1.9,-22.4,-0.8,44.7,-22.4
2009,a65a53845d9e2ab3518c374ec13b8a9a,Blaine Gabbert,NA,59.2,14.2,590,37.1,49.4,0.7,-13.6,2.4,56.2,-15.2
2009,a0d617db72b5a4b43813f08d5ed66dd2,Nick Florence,NA,58.5,-9.9,354,5.2,17.8,-3.1,-10.6,1,42.8,-10.6
2009,e5ba206381301502d9655acf4d228c2f,Patrick Pinkney,24,58.2,17.7,536,39,42.6,4.5,-8.3,1.2,58.5,-9.3
2009,8bcd43253df66b02404b700edd118ae5,Kyle Parker,21,58.1,6.5,467,24.9,26.7,5,-8.6,3.9,53.6,-10.9
2009,472e76c6742a8590708f9b7d829b29a6,Tyler Sheehan,22,57.4,39.2,701,66.6,84.4,1.8,-17.7,-0.3,64.1,-19.2
2009,3db985de78ad421922062c3bf8a38c63,Austen Arnaud,23,56.8,10.9,479,30.3,26.1,11.2,-7.4,0.2,55.9,-7.4
2009,c0c34d86d07ecbb72c78f1ff05ea9e71,Kyle Padron,NA,56.8,19.6,281,27.2,37.8,4.5,-13.1,-0.2,67.4,-14.8
2009,e70a866cb576cb138312932738990886,Jacory Harris,NA,55.5,-5.6,494,15.9,51.3,-9.5,-21.1,-0.5,47.1,-25.5
2009,a7e31bc3f93c3f42d07d746915839f82,Dave Shinskie,29,54.2,-2.5,354,12.8,18,0.6,-10.7,7.3,48.2,-13.1
2009,17f9f52f491f80a3b02951125247371e,Spencer Keith,NA,53.3,11.2,361,22.9,25.2,-1.5,-3.7,2.9,58,-3.7
2009,2215abb253d1fa68657b4849fbf2008b,Tate Forcier,NA,52.8,-7.1,423,11.7,30.5,0.4,-16.3,-1.6,45.6,-17.8
2009,0570f6641e7b1e6ea1ac75846b973d21,Kevin Riley,24,52.4,-12.5,495,8.8,30.2,-6.5,-13.5,3,43.5,-17.8
2009,4089a766aea46b6fb836e963f0424be0,Stephen Garcia,24,51.5,-27.7,607,1.2,25.4,-0.2,-23.3,0.6,38.4,-24.6
2009,6617defcc81a4a2cc98cf26468ff4430,Thaddeus Lewis,29,51,0.7,572,24.9,47.9,-9.7,-15.3,2.9,50.3,-16
2009,3134187ff68f820165b9a7e7920817b5,Jeff Van Camp,23,51,12.5,245,18.2,22.9,3.6,-7.3,0.1,63,-8.5
2009,16210ae09a48e89ae6d777426c96d360,Diondre Borel,22,50,10.9,571,31.1,43,3.6,-16.6,1.3,54.9,-16.9
2009,a7bd32d60b02e6f5db5a5057b8c535fb,Omar Clayton,22,49.8,4.1,436,21.4,23,4.6,-7.5,1.4,52.4,-7.5
2009,32a166d96b51186cf00a5d3a7c57fbb2,Brian Anderson,NA,49.8,10.2,524,30.9,37.3,3.3,-13.7,5.1,55.1,-14.8
2009,d778694c61ce971b3aa6ab675d745624,Chandler Harnish,23,49.5,4.7,338,16.9,28.4,-6.2,-6.8,1.7,53.6,-6.8
2009,b5e2e302e22c9bcb3ce0d1f254a8d31c,Ross Jenkins,23,49.1,2.1,407,18,24.5,6.1,-13.6,1.1,51.4,-13.6
2009,35aec1ee3e2e58f5cfeb3bc60f90ecaa,Adam Froman,NA,49.1,-5.7,275,6.3,18.5,-1.6,-11.4,0.7,44.7,-11.4
2009,3d9db65be30e63d340ece993357af3d8,Ricky Dobbs,23,48.9,1.6,446,20.2,15.5,15.1,-10.6,0.7,51,-10.6
2009,17adbcaf13f2bedb2d72cab7334a94d8,Jevan Snead,22,48.8,-19.1,439,1.7,10.6,2.1,-10,0.3,38.9,-11.2
